laudo,linha_texto,secao_detectada,item_detectado,status_original,categoria_sugerida,prioridade_sugerida,observacao_extraida,responsavel,status_correcao,evidencia_correcao,data_limite,status_original_norm,escola_curta,is_open,disciplina_detectada,is_arquitetura,status_exibicao,tipo_trabalho,complexidade,dono_sugerido,pacote_entrega,acao_sugerida,esforco_score,tags_operacionais,o_que_fazer,como_no_revit,evidencia_esperada,imagem_preview_relpath,imagem_origem_pdf,imagem_origem_pagina,imagem_confianca,problema_resumo
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3368,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,triagem_manual,P2,PROJ. Normas utilizadas NÃO BÁSICO,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,1,licenças/TRP,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p052.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,52,alta,PROJ. Normas utilizadas NÃO BÁSICO
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3417,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,Cargas consideradas e combinações PROJ. NÃO Quadra poliesportiva: Em conformidade. de ações BÁSICO Coberturas intermediárias: Não foi apresentado memorial de Coberturas intermediárias.,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,hidrossanitario,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,2,licenças/TRP;documentos assinados;cobertura/quadra;instalações,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: conferir rede e pontos de drenagem/água/esgoto, ajustar representação em planta e cortes, e emitir revisão das folhas.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p053.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,53,alta,Cargas consideradas e combinações PROJ. NÃO Quadra poliesportiva: Em conformidade. de ações BÁSICO Coberturas intermediárias: Não foi apresentado memorial de Coberturas intermediárias.
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3430,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,SEDUCDIC202637836 N/A Deverá ser apresentado junto ao projeto executivo. proteção anticorrosiva EXECUTIVO Consideração de manutenção e PROJ. N/A Deverá ser apresentado junto ao projeto executivo. inspeção EXECUTIVO,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p053.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,53,alta,SEDUCDIC202637836 N/A Deverá ser apresentado junto ao projeto executivo. proteção anticorrosiva EXECUTIVO Consideração de manutenção e PROJ. N/A Deverá ser apresentado junto ao projeto executivo. inspeção EXECUTIVO
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3433,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,Consideração de manutenção e PROJ. N/A Deverá ser apresentado junto ao projeto executivo. inspeção EXECUTIVO Bloco educacional: Memorial apresentado encontra-se incompleto. PROJ. Responsável técnico NÃO,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;documentos assinados;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p053.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,53,alta,Consideração de manutenção e PROJ. N/A Deverá ser apresentado junto ao projeto executivo. inspeção EXECUTIVO Bloco educacional: Memorial apresentado encontra-se incompleto. PROJ. Responsável técnico NÃO
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3437,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,triagem_manual,P2,PROJ. Responsável técnico NÃO BÁSICO Refeitório: Memorial apresentado encontra-se incompleto.,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,1,licenças/TRP;documentos assinados,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p053.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,53,alta,PROJ. Responsável técnico NÃO BÁSICO Refeitório: Memorial apresentado encontra-se incompleto.
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3490,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,implantacao,P3,"Cargas nas ligações (forças verticais, PROJ. N/A Deverá ser apresentado junto ao projeto executivo. horizontais e momentos) EXECUTIVO PLANTA DE Identificação dos elementos em Bloco educacional: Não foi apresentado planta de locação das placas de PLACAS DE BASE concreto armado que receberão as PROJ. base. NÃO",,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,hidrossanitario,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;implantação/topografia;instalações;estrutura,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: conferir rede e pontos de drenagem/água/esgoto, ajustar representação em planta e cortes, e emitir revisão das folhas.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p054.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,54,alta,"Cargas nas ligações (forças verticais, PROJ. N/A Deverá ser apresentado junto ao projeto executivo. horizontais e momentos) EXECUTIVO PLANTA DE Identificação dos elementos em Bloco educacional: Não foi apresentado planta de locação das placas de PLACAS DE BASE"
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3494,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,implantacao,P2,PLACAS DE BASE concreto armado que receberão as PROJ. base. NÃO placas bases BÁSICO (fundações/vigas/pilares) Refeitório: Não foi apresentado planta de locação das placas de base.,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,hidrossanitario,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,2,licenças/TRP;implantação/topografia;instalações;estrutura,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: conferir rede e pontos de drenagem/água/esgoto, ajustar representação em planta e cortes, e emitir revisão das folhas.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p054.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,54,alta,PLACAS DE BASE concreto armado que receberão as PROJ. base. NÃO placas bases BÁSICO (fundações/vigas/pilares) Refeitório: Não foi apresentado planta de locação das placas de base.
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3533,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,cotas_niveis;implantacao;cobertura_quadra,P2,Cota de referência em relação à PROJ. NÃO Quadra poliesportiva: Não foi apresentado planta de locação das placas estrutura de concreto BÁSICO de base. Coberturas intermediárias: Não foi apresentado projeto de cobertura,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,estrutura,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,2,licenças/TRP;implantação/topografia;cobertura/quadra;estrutura,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p055.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,55,alta,Cota de referência em relação à PROJ. NÃO Quadra poliesportiva: Não foi apresentado planta de locação das placas estrutura de concreto BÁSICO de base. Coberturas intermediárias: Não foi apresentado projeto de cobertura
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3549,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,cotas_niveis;implantacao;cobertura_quadra,P2,Cotas de locação (verticais e PROJ. NÃO Quadra poliesportiva: Não foi apresentado planta de locação das placas,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,arquitetura,true,ativo_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,1,licenças/TRP;implantação/topografia;cobertura/quadra,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p055.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,55,alta,Cotas de locação (verticais e PROJ. NÃO Quadra poliesportiva: Não foi apresentado planta de locação das placas
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3582,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,Detalhamento de placas PROJ. N/A Deverá ser apresentado junto ao projeto executivo. bases/ligações EXECUTIVO Identificação do tipo de chumbador PROJ. (diâmetro e comprimento de N/A Deverá ser apresentado junto ao projeto executivo.,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p056.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,56,alta,Detalhamento de placas PROJ. N/A Deverá ser apresentado junto ao projeto executivo. bases/ligações EXECUTIVO Identificação do tipo de chumbador PROJ. (diâmetro e comprimento de N/A Deverá ser apresentado junto ao projeto executivo.
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3586,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,PROJ. (diâmetro e comprimento de N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO ancoragem) Tabela de quantitativo (placas bases PROJ. N/A Deverá ser apresentado junto ao projeto executivo.,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p056.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,56,alta,PROJ. (diâmetro e comprimento de N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO ancoragem) Tabela de quantitativo (placas bases PROJ. N/A Deverá ser apresentado junto ao projeto executivo.
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3590,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,Tabela de quantitativo (placas bases PROJ. N/A Deverá ser apresentado junto ao projeto executivo. e chumbadores) EXECUTIVO Bloco educacional: Em conformidade. Refeitório: Em conformidade.,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p056.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,56,alta,Tabela de quantitativo (placas bases PROJ. N/A Deverá ser apresentado junto ao projeto executivo. e chumbadores) EXECUTIVO Bloco educacional: Em conformidade. Refeitório: Em conformidade.
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3598,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,implantacao;cobertura_quadra,P2,Planta de locação da estrutura PROJ. NÃO Quadra poliesportiva: Em conformidade. metálica BÁSICO Coberturas intermediárias: Não foi apresentado projeto de cobertura intermediárias.,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,estrutura,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,2,licenças/TRP;implantação/topografia;cobertura/quadra;estrutura,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p056.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,56,alta,Planta de locação da estrutura PROJ. NÃO Quadra poliesportiva: Em conformidade. metálica BÁSICO Coberturas intermediárias: Não foi apresentado projeto de cobertura intermediárias.
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3614,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,concreto armado que receberão as PROJ. NÃO baixas (membrura inferior/superior) identificação dos elementos em placas bases BÁSICO concreto que receberão as placas de base. (fundações/vigas/pilares) Coberturas intermediárias: Não foi apresentado projeto de cobertura,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,hidrossanitario,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,2,licenças/TRP;cobertura/quadra;instalações;estrutura,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: conferir rede e pontos de drenagem/água/esgoto, ajustar representação em planta e cortes, e emitir revisão das folhas.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p056.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,56,alta,concreto armado que receberão as PROJ. NÃO baixas (membrura inferior/superior) identificação dos elementos em placas bases BÁSICO concreto que receberão as placas de base. (fundações/vigas/pilares) Coberturas intermediárias: Não foi apresentado projeto de cobe
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3630,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,triagem_manual,P2,Identificação de todos os perfis PROJ. Refeitório: Não consta. NÃO utilizados BÁSICO Vestiário: Em conformidade.,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,arquitetura,true,ativo_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,1,licenças/TRP;cobertura/quadra,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p056.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,56,alta,Identificação de todos os perfis PROJ. Refeitório: Não consta. NÃO utilizados BÁSICO Vestiário: Em conformidade.
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3675,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,"Identificação de todas as ligações PROJ. N/A Deverá ser apresentado junto ao projeto executivo. internas (soldadas e/ou parafusadas) EXECUTIVO Bloco educacional: Atendido parcialmente, todos os elementos estão representados na vista, porém não possui identificação.",,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p057.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,57,alta,"Identificação de todas as ligações PROJ. N/A Deverá ser apresentado junto ao projeto executivo. internas (soldadas e/ou parafusadas) EXECUTIVO Bloco educacional: Atendido parcialmente, todos os elementos estão representados na vista, porém não possui identific"
